類別代號,類別,信筒樣式代號,信筒樣式,縣市,鄉鎮市區,村里,路名,地址描述,服務單位,聯絡電話,備註,x座標,y座標
3,普通信筒,2,雙口,桃園市,龜山區,,萬壽路二段40號,,龜山文化郵局,(03)3185741,10:00,121.363055,25.001944
5,限時普通雙用信筒,2,雙口,嘉義縣,竹崎鄉,鹿滿村,煙草公園,,竹崎灣橋郵局,(05)2790790,收信時間：12:30,120.535111,23.501381999999996
5,限時普通雙用信筒,2,雙口,嘉義縣,竹崎鄉,竹崎村,中山路172號,,竹崎灣橋郵局,(05)2790790,收信時間：16:45,120.55026699999999,23.520973
1,限時信筒,2,雙口,嘉義縣,竹崎鄉,竹崎村,中山路68號,,竹崎灣橋郵局,(05)2790790,收信時間：17:00,120.551111,23.523333
5,限時普通雙用信筒,2,雙口,嘉義縣,竹崎鄉,內埔村,元興路127號,,竹崎灣橋郵局,(05)2790790,收信時間：17:00,120.558611,23.485277
6,限時普通雙用信箱,2,雙口,嘉義縣,竹崎鄉,灣橋村,灣橋186號,,竹崎灣橋郵局,(05)2790790,收信時間：12:30,120.506666,23.490833
5,限時普通雙用信筒,2,雙口,嘉義縣,竹崎鄉,灣橋村,五間厝3-1號,,竹崎灣橋郵局,(05)2790790,收信時間：17:00,120.501944,23.492777
3,普通信筒,1,單口,嘉義縣,竹崎鄉,灣橋村,榮民醫院,,竹崎灣橋郵局,(05)2790790,收信時間：9:00,120.50647099999999,23.487831999999997
3,普通信筒,2,雙口,嘉義縣,竹崎鄉,沙坑村,水坑56-8號,,竹崎灣橋郵局,(05)2790790,收信時間：11:00,120.520042,23.529364
5,限時普通雙用信筒,3,四口,嘉義縣,布袋鎮,中安里,頂厝11號,過溝郵局,布袋郵局,(05)3472050,收信時間：16:30,120.18155200000005,23.419966999999993
3,普通信筒,2,雙口,嘉義縣,布袋鎮,中安里,中厝108號,過溝漁會,布袋郵局,(05)3472050,收信時間：11:30,120.17746,23.381374
4,普通信箱,1,單口,嘉義縣,竹崎鄉,義隆村,山豬崙32號,,竹崎灣橋郵局,(05)2790790,收信時間：10:10,120.56380100000001,23.502182
4,普通信箱,2,雙口,嘉義縣,竹崎鄉,灣橋村,崎腳186號,,竹崎灣橋郵局,(05)2790790,收信時間：11:30,120.48892599999999,23.493741000000004
5,限時普通雙用信筒,2,雙口,嘉義縣,番路鄉,下坑村,菜公店55號,,竹崎灣橋郵局,(05)2790790,收信時間：16:50,120.55452199999999,23.464078
4,普通信箱,1,單口,嘉義縣,番路鄉,民和村,客庄31-17號,,竹崎灣橋郵局,(05)2790790,收信時間：12:30,120.583828,23.45869300000001
3,普通信筒,2,雙口,新北市,永和區,永成里,環河西路二段215號,,永和郵務股,(02)29212705#403,收信時間16:24,121.501249,25.010353
3,普通信筒,2,雙口,屏東縣,屏東市,橋南里,工業一路5號,,屏東郵局郵務股,(08)7235972,收信時間:12:30,120.49949500000001,22.663893
3,普通信筒,2,雙口,新北市,板橋區,福星里,忠孝路55-1號,,板橋郵局快捷股,(02)29645918,收信時間16:00,121.461463,25.002162
5,限時普通雙用信筒,2,雙口,臺中市,太平區,豐年里,大源路38號,,太平宜欣郵局郵務股,(04)23982146#25,收信時間16：00,120.72476,24.14244
3,普通信筒,1,單口,臺中市,外埔區,大同里,六分路277號,,大甲郵局,(04)26867971#21,收信時間09：00,120.655,24.331944
5,限時普通雙用信筒,3,四口,新北市,永和區,正興里,中正路698號,,永和郵務股,(02)29212041#401,收信時間17:06,121.328469,25.103014
3,普通信筒,2,雙口,苗栗縣,竹南鎮,崎頂里,科研路36號,科學園郵局前,竹南科學園郵局,(037)663114,收信時間17:00,120.919444,24.706388
4,普通信箱,2,雙口,苗栗縣,頭份市,尖山里,中華路87號,尖山郵局前,頭份尖山郵局,(037)621644,收信時間17:00,120.879722,24.664166
3,普通信筒,2,雙口,臺中市,北屯區,水景里,太原路三段849號,,臺中郵局快包二股,(04)23015110#526,收信時間16：30,120.71152,24.16512
3,普通信筒,1,單口,臺東縣,東河鄉,東河村,南東河380號,農會東河分部郵政代辦所,東河都蘭郵局,(089)531304,收信時間12：30,121.3036,22.969084
4,普通信箱,1,單口,苗栗縣,公館鄉,開礦村,開礦50號,,公館郵局,(037)222933,收信時間11:00,120.85939,24.497977
3,普通信筒,1,單口,臺東縣,臺東市,,松江路一段500號,小野柳風景區,臺東郵局郵務科,(089)323205#344,收信時間13：00,121.195766,22.79568
3,普通信筒,2,雙口,嘉義縣,太保市,春珠里,春珠169-1號,太保郵局門口,太保郵局,(05)3717306,收信時間：16:30,120.349378,23.472666
3,普通信筒,1,單口,嘉義縣,新港鄉,月眉村,月眉204號,,新港郵局,(05)3747710#15,收信時間：10:30,120.343611,23.556944
4,普通信箱,1,單口,嘉義縣,大埔鄉,和平村,石硤內,和平代辦所(石硤內39號),大埔郵局,(05)2521224,收信時間：12:00,120.62954799999999,23.303008
3,普通信筒,2,雙口,南投縣,埔里鎮,薰化里,南昌街284號,埔里郵局內提款機旁,埔里郵局,(049)2982124#31,收信時間17:30,120.96211099999998,23.967841
3,普通信筒,2,雙口,臺中市,大雅區,大雅里,中清東路177號,大雅郵局前,大雅郵局,(04)25670791#23,收信時間16：00,120.647777,24.223611
3,普通信筒,2,雙口,臺南市,南區,佛壇里,興南街126號,,臺南郵局第二投遞股,(06)2270274,收信時間 09:00,120.182957,22.922838999999996
7,限時信筒， 普通信筒,4,普通單口/限時單口,臺北市,士林區,陽明里,華岡路55號,125支文化大學郵局,臺北郵局士林投遞股陽明山段,(02)28618370#18,收信時間17:00,121.53872,25.13588
3,普通信筒,2,雙口,臺中市,大雅區,上楓里,楓林街232號,上楓國小前,大雅郵局,(04)25670791#23,收信時間16：00,120.665094,24.236979
4,普通信箱,2,雙口,臺中市,大里區,東湖里,長春路119號,長春路代辦所,大里郵局郵務股,(04)24862058#21,收信時間17：10,120.69076,24.088
3,普通信筒,2,雙口,臺中市,南屯區,文山里,精科路56號,對面人行道上,臺中郵局快包二股,(04)23015110#526,收信時間18：20,120.60701,24.14798
5,限時普通雙用信筒,2,雙口,臺中市,南屯區,豐樂里,黎明路一段801號,黎明路代辦所,臺中郵局快包二股,(04)23015110#526,收信時間17：00,120.63476,24.13102
5,限時普通雙用信筒,2,雙口,臺中市,南區,長榮里,復興路三段278號,長榮代辦所,臺中郵局快包二股,(04)23015110#526,收信時間18：00,120.67726,24.13207
3,普通信筒,2,雙口,臺北市,士林區,翠山里,至善路二段435號,,臺北郵局士林投遞股,(02)28859358#10,收信時間10:30,121.558655,25.112148
4,普通信箱,2,雙口,嘉義縣,阿里山鄉,香林,45號,香林村45號受鎮宮,阿里山郵局,(05)2679970,收信時間：13:00,120.77953099999999,23.55755699999999
5,限時普通雙用信筒,2,雙口,臺南市,白河區,內角里,內角2號,內角營區會客室前,白河郵局,(06)6831134,收信時間11:00,120.44565300000001,23.394953000000005
5,限時普通雙用信筒,2,雙口,臺南市,善化區,文昌里,中正路332號,善化郵局內,善化郵局,(06)5832496#202,收信時間18:00,120.294275,23.127128000000006
3,普通信筒,2,雙口,臺南市,善化區,文昌里,中正路332號,善化郵局內,善化郵局,(06)5832496#202,收信時間18:00,120.294435,23.127367999999997
3,普通信筒,2,雙口,臺南市,官田區,官田里,官田279號,官田營區東福利社,官田隆田郵局,(06)5794184,收信時間15:30,120.333211,23.180911000000002
3,普通信筒,2,雙口,嘉義縣,番路鄉,公田村,隙頂42-2號,,竹崎灣橋郵局,(05)2790279,收信時間：11:00,120.64523500000001,23.440708
5,限時普通雙用信筒,2,雙口,臺北市,南港區,中研里,研究院路2段108號(後門),中研院郵局後面,南港郵局郵務股,(02)27850142#25,收信時間17:00,121.61543099999997,25.042987
5,限時普通雙用信筒,2,雙口,臺北市,南港區,東新里,重陽路199巷10號,,南港郵局郵務股,(02)27850142#25,收信時間16:45,121.599624,25.057161999999998
3,普通信筒,3,四口,臺北市,南港區,東新里,重陽路39巷口,,南港郵局郵務股,(02)27850142#25,收信時間16:47,121.594944,25.0573
3,普通信筒,2,雙口,新竹縣,關西鎮,東平里,關西營區,,關西郵局,(03)5872147,收件時間 12：30,121.11028200000003,24.823492999999996
3,普通信筒,3,四口,臺北市,大安區,錦泰里,愛國東路216號,91支局,臺北郵局大安投遞股,(02)27075847#14,收信時間11:00,121.525946,25.031756
3,普通信筒,2,雙口,連江縣,南竿鄉,仁愛村,19號,,馬祖郵局,(083)622050,收信時間10:00,119.92259700000001,26.143648000000002
3,普通信筒,2,雙口,雲林縣,虎尾鎮,新興里,新生路136號,,虎尾郵局,(05)6334310,收信時間 18:23,120.436583,23.707583
5,限時普通雙用信筒,2,雙口,彰化縣,福興鄉,福興村,沿海路五段100號,,鹿港郵局,(04)7780162,收信時間16：00,120.429759,24.048093
4,普通信箱,1,單口,嘉義縣,竹崎鄉,仁壽村,交力坪62號,,竹崎灣橋郵局,(05)2790790,收信時間：14:00,120.65500300000001,23.523085999999996
5,限時普通雙用信筒,3,四口,新北市,三峽區,龍恩,大學路151門側,,三峽郵局,(02)26721173#14,收信時間10:30,121.37382099999999,24.944831
5,限時普通雙用信筒,2,雙口,南投縣,水里鄉,中央村,中正路71號,大城書局,水里郵局,(049)2770132#17,收信時間10:00,120.854327,23.815883
4,普通信箱,2,雙口,新北市,永和區,秀和里,永亨路105巷口,,永和郵務股,(02)29212041#400,收信時間16:32,121.523611,25.004999
6,限時普通雙用信箱,2,雙口,南投縣,名間鄉,新街村,彰南路405-5號,名間新街郵局門口,名間郵局,(049)2732040#17,收信時間16:00,120.69311300000001,23.878044
5,限時普通雙用信筒,2,雙口,彰化縣,田尾鄉,柳鳳村,民族路二段201號,,北斗郵局,(04)8882047,收信時間10：10,120.523999,23.905312
5,限時普通雙用信筒,2,雙口,彰化縣,彰化市,,中山路三段229號,,彰化郵局投遞股,(04)7616685,收信時間08：40,120.553055,24.084166
5,限時普通雙用信筒,2,雙口,屏東縣,林邊鄉,光林村,和平路53號,,屏東林邊郵局,(08)8752152,收信時間:14:00,120.51452499999999,22.434630000000002
5,限時普通雙用信筒,2,雙口,新竹縣,湖口鄉,,中山路2段121號,湖口火車站前,湖口郵局,(03)5996640,收信時間:10:30,121.043055,24.900555
3,普通信筒,3,四口,臺北市,大安區,正聲里,光復南路288號,麥當勞前,臺北郵局大安投遞股,(02)27075847#14,收信時間16:00,121.556645,25.039780999999998
3,普通信筒,2,雙口,南投縣,埔里鎮,清新里,西安路一段6號,農會門口,埔里郵局,(049)2982124#31,收信時間16:50,120.964158,23.963839999999987
6,限時普通雙用信箱,2,雙口,苗栗縣,三義鄉,雙潭村,雙連潭25號,,三義郵局,(037)872142,收信時間16:25,120.773617,24.379377
4,普通信箱,2,雙口,臺南市,歸仁區,媽廟里,中正北路3段181號,,歸仁郵局,(06)2307454,收信時間11:00,120.29360000000003,22.993826
3,普通信筒,2,雙口,臺南市,東區,崇學里,崇明路377號,,臺南郵局快捷股,(06)2270048,收信時間 17:00,120.221146,22.976479
3,普通信筒,3,四口,臺北市,松山區,中華里,敦化北路155巷2號,,臺北郵局松山投遞股,(02)27633182#12,收信時間16:00,121.54969200000001,25.054202
3,普通信筒,2,雙口,臺北市,松山區,敦化里,八德路三段12巷52弄,公園邊,臺北郵局松山投遞股,(02)27633182#12,收信時間16:00,121.55066899999998,25.046281
3,普通信筒,2,雙口,新北市,泰山區,全興里,仁德路121號,仁德代辦所前,新莊郵局(三重36支),(02)29921622#400,收信時間1000,121.433846,25.056852000000003
5,限時普通雙用信筒,2,雙口,嘉義市,東區,新開里,垂楊路17號,正聲廣播電台前,嘉義郵局快捷股,(05)2840002,收信時間:14:30,120.461512,23.474897
5,限時普通雙用信筒,2,雙口,嘉義市,西區,永和里,垂楊路818號前,,嘉義郵局快捷股,(05)2840002,收信時間:14:00,120.442438,23.473199
3,普通信筒,3,四口,臺北市,中山區,北安里,北安路807號,國軍示範樂隊門口,臺北郵局松山投遞股,(02)27633182#12,收信時間16:00,121.553933,25.085807000000003
3,普通信筒,3,四口,臺北市,信義區,大仁里,大道路96巷22之23號,,臺北郵局大安投遞股,(02)27031521#14,收信時間16:00,121.58116,25.043243
4,普通信箱,2,雙口,新北市,淡水區,新生里,新生街108巷1號,,淡水郵局(三重27支),(02)26226205#221,收信時間1400,121.440083,25.174647000000004
3,普通信筒,2,雙口,臺北市,士林區,德華里,文林路661巷對面,,臺北郵局士林投遞股,(02)28859358#10,收信時間10:30,121.522602,25.100731
3,普通信筒,2,雙口,澎湖縣,馬公市,烏崁里,活動中心前,烏崁里102之5號,澎湖郵局郵務科,(880)069273332,收信時間13:00,119.613755,23.550864
4,普通信箱,2,雙口,臺東縣,卑南鄉,明峰村,牧場1號,牧場郵政代辦所前,卑南初鹿郵局,(089)571326,收信時間10：30,121.10876800000001,22.863136
5,限時普通雙用信筒,2,雙口,高雄市,鳳山區,南成,甲智路176號,甲智路公園旁,鳳山郵局快捷股,(07)7414103,收信時間17:57,120.34473000000003,22.598633999999997
3,普通信筒,2,雙口,桃園市,蘆竹區,,南崁路138號,,蘆竹郵局,(03)3218739,09:00,121.276962,25.05817
3,普通信筒,1,單口,高雄市,甲仙區,西安里,林森路44號(甲仙郵局旁貓巷),貓巷巷內,甲仙郵局,(07)6751042#21,收信時間12:05,120.589206,23.083055
5,限時普通雙用信筒,3,四口,臺北市,文山區,樟林里,光輝路44號,,木柵郵局郵務股,(02)29392781#50,收信時間16:00,121.554886,24.985517
3,普通信筒,1,單口,屏東縣,潮州鎮,光春里,光春路290號,,屏東潮州郵局,(08)7892565,收信時間:13:00,120.538611,22.539722
3,普通信筒,1,單口,連江縣,東引鄉,樂華村,樂華村160-4號,中柱港碼頭候船室入口處,馬祖東引郵局,(083)677276,收信時間10：00-16：30,120.490187,26.366769
5,限時普通雙用信筒,2,雙口,嘉義市,東區,王田,民權路28號,民權路28號對面,嘉義郵局快捷股,(05)2850128#353,收信時間:14:15,120.458956,23.46955
3,普通信筒,2,雙口,連江縣,南竿鄉,復興村,220號,南竿航空站,馬祖郵局,(083)622050,收信時間10:00,119.953774,26.165652
4,普通信箱,2,雙口,連江縣,南竿鄉,福沃村,129號,漁會,馬祖郵局,(083)622050,收信時間10:00,119.94064,26.160675
4,普通信箱,2,雙口,連江縣,北竿鄉,塘岐村,261-2號,北竿機場,馬祖郵局北竿投遞站,(083)655363,收信時間13:00,119.99182,26.225296
4,普通信箱,2,雙口,連江縣,北竿鄉,白沙村,72號,白沙碼頭,馬祖郵局北竿投遞站,(083)655363,收信時間13:00,119.966344,26.206357
4,普通信箱,2,雙口,連江縣,莒光鄉,大坪村,猛澳碼頭,猛澳碼頭候船室門口右側,馬祖東莒郵局,(083)689036,收信時間16:10,119.96335200000001,25.958018
4,普通信箱,2,雙口,連江縣,莒光鄉,青帆村,青帆候船前,青帆港,馬祖西莒郵局,(083)688170,收信時間13：00,119.930998,25.969680999999998
3,普通信筒,1,單口,新北市,三峽區,龍恩里,隆恩街239號,,三峽郵局,(02)26721173#14,收信時間10:30,121.361652,24.942949
4,普通信箱,1,單口,嘉義縣,竹崎鄉,中和村,奮起湖老街,,竹崎灣橋郵局,(05)2790279,收信時間：14:00,120.69475600000001,23.504491
3,普通信筒,1,單口,臺南市,鹽水區,田寮里,田寮68號,臺灣詩路,鹽水郵局,(06)6530501,收信時間11:50,120.228097,23.277454000000002
3,普通信筒,1,單口,苗栗縣,西湖鄉,龍洞村,龍洞11之2號,,苗栗郵局郵務股,(037)320104,收信時間11:00,120.7574,24.557043
1,限時信筒,3,四口,新竹縣,竹北市,鹿場里,成功八路166號,成功郵局,竹北郵局,(03)5551121#23,收信時間17:00,121.015788,24.818735
4,普通信箱,2,雙口,雲林縣,元長鄉,客厝村,振興路20號,,元長郵局,(05)7882054,收信時間 10:00,120.335581,23.628605
1,限時信筒,2,雙口,新竹縣,竹北市,,福興東路2段138號,竹北嘉豐郵局前,竹北郵局,(03)5551121#23,,121.027222,24.816388
5,限時普通雙用信筒,2,雙口,新竹縣,竹北市,,文興路2段539號,,竹北郵局,(03)5551121#23,收信時間10:00,121.037727,24.80699999999999
6,限時普通雙用信箱,2,雙口,新竹縣,竹北市,,莊敬五街75號,,竹北郵局,(035)5551121#23,收信時間12:00,121.02662699999999,24.822240000000008
3,普通信筒,2,雙口,新北市,土城區,土城里,慶安街45巷11號,土城國小,板橋郵局快捷股,(02)29641980#374,收信時間16:30,121.441388,24.972777
4,普通信箱,1,單口,南投縣,鹿谷鄉,竹林村,新庄巷21號,竹林郵政代辦所,鹿谷郵局,(049)2752434#17,收信時間10:30,120.756791,23.72668
3,普通信筒,2,雙口,南投縣,魚池鄉,魚池村,瓊文巷39號,三育基督學院餐廳旁,魚池郵局,(049)2895287,收信時間09:30,120.934964,23.908667
